rank,is_eligible,ineligible_reason,name,max_commission,max_mev_commission,validator_age,total_credits_M,identity
197,true,"","_Buffalo_Steve",0,0,76,200.314549,"GQqxGEmi6aMBZtcfmfmC5Jgx33X57ksvNYoo8bMH52T9"
198,true,"","hoo2_Validator_0FeeMEV",0,0,72,199.364378,"pidrcoD3t88h8MzJU2EACHL8A6iMoQqwueXPA8KLwUS"
199,true,"","Syndica",0,0,70,200.417326,"SyndicAgdEphcy5xhAKZAomTYhcF8xhC7za2UD9xeug"
200,true,"","NO_NAME",0,0,70,200.084366,"GiGa4gzsvLHmtPdN4MXFnr5U8cRbxS2FoVkZ8xq2uus5"
201,true,"","Blockdaemon_Stake_for_",0,0,64,198.386357,"4fVW6e4Ww1JUPxnH4mqGLE1fgynsB6gcmPskTq1P3Bzk"
202,true,"","LightNode",0,0,63,200.459166,"VicAQ3U2GjjAuF3tPCtEQZdZKnpAAxkr5Q3zjDKmdo7"
203,true,"","NO_NAME",0,0,62,200.371462,"9GHvMeJ4ZWuAX6sDGscFL1TBMszx2EehnrcTVUy4MZJQ"
204,true,"","Anza",0,0,61,200.343328,"anza1rXDVhy1NfVNtsbT3kSBh2jgB1BGZUKuUibSAJd"
205,true,"","KRAKEN_VALIDATOR",0,0,60,200.581002,"KRAKENLvefjkhzjytrTkbkp9bHL4uxxoyiqQ79cdM3F"
206,true,"","VHS_",0,0,60,200.580833,"VHSLqFErYq1LWhjrvQPm8eu1ySDxWVL4AChw3ZDHvvM"
207,true,"","_HelixNode_jitoMEV_0_f",0,0,60,200.513912,"HLXxkmjb47spcmbbKi3UCfZ2qmFY29t8MN562AEmh2Qh"
208,true,"","MEGA_",0,0,59,200.581052,"MEGAuHf4j7vBVGvM9m4vUjwfeJ7abCKbihWAcu3o2nY"
209,true,"","Puffin",0,0,57,200.578333,"puffinQSvKFriPbyE5atyx1ptfnyytovbzxybr1jsyy"
210,true,"","Quantix",0,0,57,200.560033,"N43JWBg42ZoUFMkHsRUVbP7wGVdxaHKanqaF9BBNiFC"
211,true,"","NO_NAME",0,0,57,200.385939,"DEU4agzdUCA5oZ1QSLxCyZb1smvdu5j1NXXsK2r823Uu"
212,true,"","LTP",0,0,56,200.580736,"LTP1bMnfq1Z6UctyDXYHo9qcUJ6ReXm9cG2VwQcsHBt"
213,true,"","Axiom",0,0,53,200.580913,"aXiomFkk6VzXaBhPuhMqTLZZguCFzzbyP9LTtZ7ZHLQ"
214,true,"","NO_NAME",0,0,51,200.581138,"METALk27ukQon9fq12To13K7LocZQJUuPojr8RkNmnF"
215,true,"","Zodia_Custody",0,0,51,200.548902,"ZoD1XLMhxdMveAJL4x9oab4FhRKP5NThTnSCH19Tdjp"
216,true,"","Solana_Mobile_Validato",0,0,51,98.159467,"6XKqyUVUcpe3CNucjF6gk5zonJDqNGvob6kaTy4Ps1U"
217,true,"","GooseFX_-_0_Fees",0,0,50,200.554233,"GFXVa19rX6iwfs3sLS5UvX9Exu2usRsG4V5MRMDRo23V"
218,true,"","Super_Validator",0,0,46,200.263456,"CEL22Qx7p85qY6gmhCZaYJrrnynJitkVRMQo6qZdT8Ns"
219,true,"","Ponke_Validator",0,0,44,200.577034,"PoN1E3VyqwqoGQEhC8ExpkRKTuyhxtGLnHHH3DwbgTU"
220,true,"","Blockman",0,0,44,200.330946,"CfgRXmp1LEYr97EaT2RyoL2cSvtWgJh52Bes89RxVSoW"
221,true,"","Kolibrio",0,0,43,200.580568,"KoLibrJsbABbtmtFPc7nPvDxT81rc4UPM7mY9xSLjpo"
222,true,"","Narniyski",0,0,41,199.982065,"BHCsbYTDVd3wiJiEgjtLcxxj75tYPDbNzUehTeBxMzbY"
223,true,"","Neumann",0,0,40,200.391935,"HT41udB8mLZZf7tev9tUoHYJ41TP8GWZ6zFMbjiviXk5"
224,true,"","Aurora_staking",0,0,40,200.310624,"9AW87WqARQonyJYhx1G25fKfvjURFYVmHs79z1NUXDPD"
225,true,"","Theia",0,0,39,200.581371,"THE1CosYJD9F1eBq53Fg4MZYZa5WrPUf2RQU5ZHnfEj"
226,true,"","NO_NAME",0,0,36,191.613482,"AvNsK6uxBBwejyPe7tZqgX4onaCnXTqKQvKRaTe9Ekya"
227,true,"","DoubleZero_x_Temporal",0,0,33,199.923166,"DZv25oNCWFvGXu9tH63BiAXvG94syweGZhbvdN3HxDxT"
228,true,"","gripto",0,0,33,199.151147,"grptonHnt7YSmJokGK9TJJTBXDT8ca4LSWMHCCfzzPa"
229,true,"","Lucky_Stake",0,0,29,86.291176,"4Q9edSNUK5YZFDEjhnHoBmEZAxE2QnsVaHhZ3qhQsQRG"
230,true,"","Quantum_Titan",0,0,29,86.290541,"7M7rw4gDYKsfRGwyXfqfK4oKkTc6xsVP2LUVVLMpST65"
231,true,"","PoHMaster_from_BOLT_CA",0,0,29,86.118488,"BDJGfGt8AJ3n8nnMpQUkYbLhmkT2mJsKJUB6N2WySW5B"
232,true,"","DoubleZero_x_RockawayX",0,0,28,186.977773,"DZVqmD4QqSWM2gUyEXdQhvt4u3NZtCRxdsn2n2nNiBRL"
233,true,"","NO_NAME",0,0,25,12.845518,"ECZx4Dfyn2o55KTYbM9r3Dt4VZRcrdfdrst7sUbWgrdU"
234,true,"","Tinydancer",0,0,17,116.36307,"8vk6QpG93JSaQCSgnycBsv5qmfQBk4qC9FjNA35E5JhU"
235,true,"","poe",0,0,15,98.159574,"3RuEG6d2bznApSebF1acDcRUWg6WDPVGWHHKLTmu5FcE"
236,true,"","boo",0,0,15,97.47687,"2VN5FHQYpQy8q4i6JcYiHWWvQvAwYAv396ok2Cr6A34x"
237,true,"","NO_NAME",0,0,15,97.398672,"Ste1115xFGdAYK5jaWA3dEFcUc1S5jEbVvD8e327zty"
238,true,"","elon_validator",0,0,15,96.307093,"Eprtfbmp4kWaNKRShRjqZk6d8wkUbbdTZVxGhmZrKCNN"
239,true,"","contrail",0,0,14,92.035506,"2Q9K58CZWqBsmqyNFhJKwdRvvKE6NZatRbF7gp2x821B"
240,true,"","juststeak",0,0,14,88.926323,"9r8fTPSQzyN2SRQCvB7zuqtBjSGCyhnX9PK4CLLwM427"
241,true,"","ANI_0_Validator",0,0,11,71.596904,"EkQhARtamK28xL63SgeaehkG8xvPtqXHPzKqvh562kWQ"
242,true,"","BTC_SOL",0,0,11,71.595387,"89m2jyPcqWWPfMCVd8pyyc3nSxnrZDnBdKZLgUoZMRhW"
243,true,"","AVENGERS",0,0,11,71.57794,"J6pE1oDMUQHAK1C965h9nmPdu1HpCDCUboENbGYViswH"
244,true,"","Collaterize_0_MEV",0,0,11,71.535739,"DAwT3NMvMKD2zDuMULkth2Jm7nrF7EvgVUWGpv532ihn"
245,true,"","Juicy_Jito_Validator",0,0,11,71.206275,"aJ2ZXa5gvxAzHN7bitYkVRoaAvGBLUA7sLz7SvyDDAb"
246,true,"","grass",0,0,11,70.560984,"4bNLHMyyfvDqM7prYKqvQcaZfZScgT6n3jXAmzWHAPqS"
247,true,"","1000x",0,0,11,70.383086,"33HWyuwH5H8e4BjjhGJuTBC9tQ41urgxBEuUror8x8SU"
248,true,"","NO_NAME",0,0,11,69.858432,"donK13ycwd7Xp3ZCGCgRQupemv9s7MedbrQsnpwT3UX"
249,true,"","NO_NAME",0,0,11,69.837037,"damnxGo4n4oBzLcqSft6ad8ZbFqChbMU76hcTdRScBY"
250,true,"","NO_NAME",0,0,11,69.009872,"7QHFXHKfssXc8HrgxvEu8durTwM1pR14ffXESfux33od"
251,true,"","Sol4Geeks",0,0,9,62.54961,"4GEEKSwuiBHWTff9WaqrDcToZjbX6KYdyB4c578Zxse2"
252,true,"","NO_NAME",0,0,9,56.459485,"7rsoHnsxh2godWceAqxkdYnngbCvBrGtvhmG1yzihg7a"
253,true,"","NO_NAME",0,0,9,55.831285,"6VN8L6FarZeVt2ZnJR1n3ausGVHYSfZZE9sUwwgGLzmk"
254,true,"","NO_NAME",0,0,9,55.831034,"2Q1vzxgfu1AybswayZCNdKkjyAhzDw8r8kqtwcpG7UZQ"
255,true,"","NO_NAME",0,0,9,55.816401,"FGNVWcDwy3rZnY2LdAFRjv8S4pa4urYMdXM2io6WmfH6"
256,true,"","NO_NAME",0,0,9,55.813409,"4akzqFZ7aMcnEwURTJKJZ6Mg3ERQCSY3h6W4GtZNRpMP"
257,true,"","NO_NAME",0,0,9,55.813202,"J1pscjzX9tVX4dxcwK348EEE6gVUvLkM8Hg5Jbmaiowf"
258,true,"","NO_NAME",0,0,9,55.795655,"4Ro4hxThmqs4XJMii1yP6x3jupHaAPtnoVmSpX7cxgp4"
259,true,"","NO_NAME",0,0,8,40.225484,"DnCMFNX4EEJENyXq5S29WCBXvpQLG6mkBfU5aVSnvYa8"
260,true,"","Delphi_Consulting",0,0,6,18.35474,"DeBB6xpUEUQWhKaYgBGzsfJxR7UQaRJbPmZmGA7jZdu8"
261,true,"","Temporal_Ruby",0,1,104,199.640081,"rubyWZkfnjG716rx69n2oCAhevVZaMRQunir9VQcY2E"
262,true,"","Stakeconomy_Jito_MEV_T",0,2,617,200.325741,"4QNekaDqrLmUENqkVhGCJrgHziPxkX9kridbKwunx9su"
263,true,"","_EverSafe_0",0,2,372,200.577624,"LytENd5zY8d2nG1o5r4oz1CX5oHv1W13HkMmPgo8MUg"
264,true,"","Nexus_0",0,2,188,200.579888,"4rXCssbNbfGjPH727pBJXix3DPy47PN3ZVGMERdZQQ3D"
265,true,"","Avada_Kedavra_",0,2,187,200.581166,"DLupiSkASr2wkSLazQodYL3M8v8zvtpoGrJ1nLc9bysK"
266,true,"","_Rose_no_fee",0,2,62,200.482061,"sq7KFNx5BQ8kSqbunZYnUM3DaQZAQhz1cXuVR2kSZ7k"
267,true,"","SUNREN",0,3,347,200.578187,"B94PGWcxE9iEDov8sZobTkqEY96Yb5gfcsYWSWpQxh6S"
268,true,"","_Crypton_No_Fee_mev_sh",0,3,188,200.577072,"GVkVZ5yzu1Ukfng1GPfipg1fG6S9hF4z2Uwcn6T7WWeC"
269,true,"","PENGU_Validator",0,3,85,200.571498,"peNgUgnzs1jGogUPW8SThXMvzNpzKSNf3om78xVPAYx"
270,true,"","vladika",0,5,617,200.580711,"A23LfQn6khffj2hGhGfXr6P52W2pxrVcCaHVQLYQgiX2"
271,true,"","Syncnode_0_Fees_JitoPa",0,5,617,200.580208,"8GLRbAstsabZuZUx73AoyfGi1FRCWSUhRgMugFyofEz7"
272,true,"","Anti_0JitoMEV",0,5,613,200.579586,"CpdzCVzaR9gjFymmEVE8xHboJFHaDnimRZ448cMBs6Rn"
273,true,"","Danil_R._0_fee",0,5,538,200.578556,"23j3TXtLzh8fA7GkCvTs2qgfe1yYmhEPV8wGCYDkL3Ry"
274,true,"","_Solana_Garden_",0,5,490,200.577404,"FUiUtbEoUVbtghgftxJwQackskGkW7MPbLFMQzHzsfb2"
275,true,"","StakeNode777",0,5,473,200.5749,"Ee8dX3qtwrDRnxYK6NGQfmMeKT3Qpp2QZHpxiAiw23W9"
276,true,"","Chorus_One_Research",0,5,454,200.371193,"2abwQG3v2xRemFxRszVHSfnjJNe9zu5X8duKgxjyLeaK"
277,true,"","CryptoVik",0,5,448,200.580844,"CTwsruptUccEtZGNxBDbuusHYxkBX3P6ndrxVjSG213y"
278,true,"","Solya",0,5,445,200.56929,"HwN6eoEe9N3kwHi66hpQDBMFPk6ASQGthWKPX5MZmisp"
279,true,"","Corgi-node_",0,5,434,200.57951,"G3x5eb53kUpp92FWiyqRWJ3Q6e9tH3dEjGDgDWYf6was"
280,true,"","METHOD_CREW_",0,5,411,200.581083,"BuqMbtUpT9DQTFmWqo3t629Am65Vw4SsgCoMksDsryQD"
281,true,"","Tokyo_0feeJito",0,5,393,200.479683,"FPwKd8WmeugZLZySCcr5RmqdVnQvJ5zRQRCy6tnkdLQF"
282,true,"","_The_Mandalorian_",0,5,391,200.578486,"7G4RfctwLLgqG4ZWfCirU8dfJd87mKQWgB4EHQRv8i7v"
283,true,"","Zemnoi_",0,5,390,200.576202,"6pEtDovpyd1zUMYPuNhMCPU37sUTEAtzzgoVVAh1G1JL"
284,true,"","Alien_0_Mev_rewards",0,5,372,200.578167,"HFTcVVrX93SJwYHAiiHAssb3c4zXqSsF4mNjg5arGPEj"
285,true,"","AndrewInUA",0,5,346,200.580783,"Av8EnYrPBnSJHK5e2wmTdnCpSy7nzmBgyFaUKSyLnBfe"
286,true,"","coyote.staking",0,5,278,200.565938,"HgozywotiKv4F5g3jCgideF3gh9sdD3vz4QtgXKjWCtB"
287,true,"","Dante_",0,5,223,200.515997,"DZKTNGR3r4Akj3G42ReZatKhkmgEXoZjk5Ed2tFwRyqm"
288,true,"","_Biweekly_Node_",0,5,95,200.568031,"91DHuNCQq3CjcUrhfjyL2JZgGZ9Xip2Ct1DVioZSeyMu"
289,true,"","NO_NAME",0,5,74,200.578019,"EWVSb1db8iCNzbH3sejdo3fkYhZAUqwz1LTjWdaSd7Cz"
290,true,"","DeepStake",0,5,69,200.580737,"DeepM3FDWaAb7o53rvyZk5YvHLG3FvDiVXJLRY78z51p"
291,true,"","Caesar_",0,5,62,200.576453,"HVKd2bgudV9HFFfng383zN6FK6rXUpziYX1YoxphkkPw"
292,true,"","Onii-chan",0,5,37,199.485437,"Uf7TePem6vihMBiRg2d1ivnoNtRapdATfe5o99NuZH6"
293,true,"","R2-D2_Validator_",0,6,400,200.579764,"HSZfYvEn8VnrBsR5Ner7iWWbUcRvLsv1EMeLndnbhPgY"
294,true,"","_To_The_Stars_",0,7,529,200.579902,"BxkAkLR2W3agWtjMXBNvhxmB8vsn7zhjNQcyfost99KY"
295,true,"","WinStake_Labs",0,7,482,200.580752,"2nhGaJvR17TeytzJVajPfABHQcAwinKoCG8F69gRdQot"
296,true,"","_Ice_Cream_0_fee",0,7,394,200.578179,"9jnYKtJoHKsR5XudQnvR9cXTxeorQf8C1wqZvU79govG"
297,true,"","Elysium_0_fee",0,7,391,200.576482,"As9NxA9bCfhrVLAFyGeWG5X5iLYPGhU3R7nLfX3tN6am"
298,true,"","Honeybee_Jito",0,7,372,200.579996,"FSyAsxcE7g8pSSEu5nx7Hkz44rMZiYio5Wz8Lszh3Nbi"
299,true,"","Stand_With_Ukraine",0,7,288,200.581038,"3DaPk6TdeGnEBwTR8fEyZSLkdayk6vZXrqGZhAgYK8BV"
300,true,"","_Butterfly_jito",0,7,223,200.579691,"FzaAiLVXh6xXAFCfJNfBVQVYJ884zWz3LZVVmC8iRgdP"
301,true,"","Rorschach",0,7,95,200.578624,"BP4XZG94R74uK5WgNewUa6uBcQGfmPtQnoVRpSYY31FV"
302,true,"","NuFi",0,8,617,200.580238,"2gDeeRa3mwPPtw1CMWPkEhRWo9v5izNBBfEXanr8uibX"
303,true,"","JStaking_0_fee_top_ret",0,8,617,200.539647,"8yjHdsCgx3bp2zEwGiWSMgwpFaCSzfYAHT1vk7KJBqhN"
304,true,"","Easy_2_Stake_0_Fees_ME",0,8,617,199.896395,"2jS8AX38m8F9C5juToW1FmTufEbb1DfDzZJj9HSJcWwo"
305,true,"","NO_NAME",0,8,597,200.384346,"C4bgengueVA9cRcprjutgu9XgvgoaaFnCqvpZaPy27xx"
306,true,"","rossi-mainnet",0,8,593,200.560958,"BJvrWSfonXnS2Km8iA9KLY6D6vS3GcsaUwUNPFBumTca"
307,true,"","Lifinity_Protocol",0,8,588,200.30462,"RoYFUUD7QD9aQ34UCMcwfye8dC5YvJeXz2J3mmoy5S4"
308,true,"","thugDAO_Validator",0,8,585,200.279896,"5N9r2ne7dPgHtzeHC5ETJ3DAueKQiXSU8KAmEZrrojT7"
309,true,"","GateOmega_SolCircl.app",0,8,583,200.568476,"BPKAfGkkzF5u1QRjjB1nWYYbPMUCMPJe1xZPmwEMNMCT"
310,true,"","Staking_kiwi_validator",0,8,583,200.396249,"3x9nibnhgBHWKMRiGnsXJELRBjviQpKyigfrXtKW27KJ"
311,true,"","Blockport",0,8,558,200.577008,"8n4pc4sCJtBeLfJdGyJn6EcZuhtfTiepRa9ExdJFdmEN"
312,true,"","_SolWave_0fee_Jito_MEV",0,8,551,200.580689,"9HiuHYVDnoQz7xdL2NFmZdv6S2jYNUQxGg7taDwrZ3gy"
313,true,"","Decibel",0,8,527,200.578747,"AiZSaHVtGpof7Ho4vpfz37PRagkG1hR9ZJWKzoGCXiWv"
314,true,"","ARCHER_0_commission_ME",0,8,525,200.580731,"8JpfpVyew5Y9cLQCHkt5gqT4vDZLL46ZknMbSThVjzrg"
315,true,"","stakely",0,8,522,199.113113,"2X7WoaXX9KPqNrNfvguhnwo3rjFPNsfw2t75fGjWRthz"
316,true,"","BONK_-_Powered_by_Jito",0,8,512,200.265251,"23U4mgK9DMCxsv2StC4y2qAptP25Xv5b2cybKCeJ1to3"
317,true,"","Marco_Polo_0_Fee_MEV",0,8,490,200.551628,"2VKu11f8zc3huqDQUN6WJTFpX32PgHpXXjf72P6YvYMd"
318,true,"","SolLana",0,8,485,200.566098,"GqDCbnafLmKkdqiqf278jDLXqjjZMB2sViZQtR82jPUf"
319,true,"","SOLrainDrops",0,8,440,200.581001,"EWARp8Syq8cTWGWHtP5LT9fKAn5GvXfSCH8LfAwpgQ6m"
320,true,"","Lucky_Stake",0,8,439,199.925068,"TiMxX1yasS4CiGyRcnn7sy9T2fvaNdFpkf8tFDhhDkG"
321,true,"","ex1arey_0_fee_MEV",0,8,427,200.42127,"FphFJA451qptiGyCeCN3xvrDi8cApGAnyR5vw2KxxQ1q"
322,true,"","Lemon_Tree_0_fee",0,8,393,200.527844,"Bat6DHawBwy8k4fqsrgkSMb33UWWCDyiXH9AUQBrWiGX"
323,true,"","GLADIATOR",0,8,392,200.580849,"C4iCqAQuheCTQYsVNxYE2rWWjBmq2UfAdivYDKLdR4ut"
324,true,"","_RED_FOX_MEV",0,8,391,200.578432,"5yRbBQY5ZKe7VcuuwCS8wVvMfcq41gNctbdhK781Joep"
325,true,"","WestSide_",0,8,391,200.574102,"CpgSfd6QUoBw1267rTtJoZhELqC5q7isKLojBifSbNEE"
326,true,"","Sugar_Free_0_",0,8,372,200.576215,"2EutAcbv7T8it6PfPQ7HbK2KFMnMC6anwkX6C3RifE5M"
327,true,"","Aurora_Validator",0,8,309,200.580137,"3V2xaccDpFib4DbTksdiveNDmiwpXBqSWyjSof3w1Bg7"
328,true,"","Solar_Station",0,8,251,200.580782,"8c9dYBdnCy5446dbf23ZyenuJRSDqATCXN6DXgKGErLw"
329,true,"","Alpha_MEV",0,8,250,199.238764,"A1pHASAZXuR9EWexFBY9wttgp5xgLfwPjZYP7748fm8e"
330,true,"","Glory_0_Commission_MEV",0,8,247,200.578918,"7cJB452VqXe5pM9f6YKcTziWmoHE9Tg4jNWTCpohFiAH"
331,true,"","Solstice",0,8,246,200.58054,"2E2JPuFhjkQvEJEeNGqVSwGLJa5GoFqabQTutGjg1bzw"
332,true,"","Piranha",0,8,237,200.580472,"8mhdbYU3PxALpTfDrdTYvk5obaGxL8ATQMvCLXW9SV2L"
333,true,"","Accountant_Validator",0,8,229,200.580086,"55Bp7VEw2WgTRNpK1diKKo9y29edeUm4kmzUaLUJn6t5"
334,true,"","Reflect_Validator",0,8,227,200.321446,"RFLCTDRBVZTEbXrCd92jnKghYeDJARb6ByK2JnPfQmH"
335,true,"","Han_SOLana_Wookiee_MEV",0,8,189,200.098923,"FVZLnRhj9Gjf77CtDFvh7jNu8avAnduJW5m365HrDLfD"
336,true,"","MightyMooseValidator",0,8,188,200.558925,"8Yq98CFAorqAc3CN7XtMVgKLrBc78wsBvjhAbFr4sNQ5"
337,true,"","SolGuardian",0,8,188,198.345065,"HcZvwZ83PfjrQDiq3GLHxisTs17aGURs6bJ2LwtmL4qv"
338,true,"","ParaFi_Technologies",0,8,164,200.413044,"parafiUS6h6oLhCFwhjvEmQJKw8pF1iXsxMJdTq46dS"
339,true,"","RSSA_Validator",0,8,121,200.580814,"rssaJ2iKcE9QWsFYRZr8Q66TQh5bRk9DxYrzxGMzWQr"
340,true,"","OmegaNode_Validator",0,8,111,200.579664,"omegahqefiV3bcrbwwx654NqiMrLVwDiewqnqekpNgo"
341,true,"","BONK",0,8,81,200.197398,"BoNKmNCGvoHS4CkKvYRnF21iEpUP827pZjhFGdA4t5as"
342,true,"","NO_NAME",0,8,79,200.358987,"4KK5zaTuRoFCGa7cjej7hjHXco7rnoZs7bCLdoRX6vQg"
343,true,"","Selex_Validator",0,8,75,200.581054,"SELEXm1aELCweknS2tsG6A4WivjVvgrTWn9doHNLj66"
344,true,"","SergPorto",0,9,617,200.094938,"43t4YbjyH2XCnifhBibxhzQEpcLrk7PFS9719DHMSFfA"
345,true,"","Sunshine",0,9,443,200.580068,"2P9ZYA4vBoBBr56hrEFTmrd5ctuz3r7wtvRYmbgk6jRL"
346,true,"","Nordic_Staking_0_fee_t",0,9,367,200.560345,"AsMpvJ3DZ2Ydu1WTRMAyMH4QjSLiUG39rKzfzvtE1bWr"
347,true,"","HaveMore",0,9,143,200.565806,"str4t8cca1qmHtdNkZVYUkkpyfAGbBQKE8MRQBFQLCx"
348,true,"","Birdeye_Plus",0,9,114,200.288023,"BirdeyeK5yooepHNNgaW2bGGDD2jmib4oSRFTHyELbZ1"
349,true,"","StakeITeasyHigh_APY_0_",0,9.9,600,200.451401,"vahMVcSS3v6uwyFormV7FDAUbQSHwmy6vUedp1P7L42"
350,true,"","SolanaBull_",0,9.9,316,200.579088,"CtvdyHYt8cMuGVHFarV2RADfoCdnrbd8e9jAsB225uMW"
351,true,"","Dragon_Trust_Stake",0,9.9,315,200.580799,"3BeharBd3j4sKQp7Qze27JLQLd9AEEwGTX9TC7dXYSNw"
352,true,"","Magnetic_0_fee_MEV",0,9.99,138,200.57361,"BVywdtWgb7q3PFTexiH9TTaLyh7HxLnBZSkQxedbbJCu"
353,true,"","Silas",0,10,617,200.581286,"9xsgKAU3pyKZZddPXdh5wLRqjdw2Fc93BL41JszhEpZz"
354,true,"","Dutzu",0,10,617,200.581263,"CcTtRsmLJEjqsv5iyfXSYwjaUJdfrRK7AU9cHMnQfTb3"
355,true,"","Skeleton_Validator",0,10,617,200.581233,"Ccw4n1JNzcjdEUTYorfZPATWHfmBKV7BHnJ8YDyzqh5s"
356,true,"","Pegasus_Validator",0,10,617,200.58118,"67joanjyAoVmb9nZLyX8p3Gx9tAxzXaUgHDe3kaUH4wf"
357,true,"","dreamstaker",0,10,617,200.581158,"9JdZLEKhA7k6SxRQ4cJT2Zh5JhRUBJGXcjTNwMtTwSiz"
358,true,"","OG_CJ",0,10,617,200.581037,"DWGupvBwXjUudG1fPqtcuw4qe6ByDzzLhnbr5z7RGWsL"
359,true,"","Moise",0,10,617,200.581012,"HW4zorvt6xDwhU36RqjcWNwU8YMj9tiqnAafBKW4cqV"
360,true,"","Valid_Blocks",0,10,617,200.580914,"FnRqe316RrxVBv85EzMgcuWaVLZYYuyEq9znJnSZAu55"
361,true,"","val37",0,10,617,200.580886,"CpuDNi3iVoHXbaT8gHpzKe6rqeBasoYjEKi21q7NRVJS"
362,true,"","Pension_Fund",0,10,617,200.580856,"D4ujBcx3Wwc6rHhx1DFdTZL7vfDJDE6Y2BvRfE8HovBF"
363,true,"","MV_0feeMEV",0,10,617,200.580841,"4BevYSucyVnLL6z1ybHh8KH5FnAhJCbX5gYhn5Dfz1FE"
364,true,"","El_Matador_de_Fees",0,10,617,200.580759,"9CJKNW77HfjZf2jrUpdecDub6a5cb1MtVFv7hrXAeVwb"
365,true,"","lesya",0,10,617,200.580706,"6LCpzSkg3Ud1SpCnsYtmByWiiW6tcjSPNmJQmFGQcwaL"
366,true,"","WALLE",0,10,617,200.580686,"FLWc77X8dKh5RdJe5xMFxry8kvSVUbo9G4MQ8hCAg5ve"
367,true,"","_SOLGirl_MEV_",0,10,617,200.580655,"ALp2GdA1eJV8vZHMHazCtTxNXe3BLUSco9LDASgjDs8R"
368,true,"","MetaPepe",0,10,617,200.580646,"7hMD4oMmGT4GsS4DfBKzJ75wSjDhgu2pvcazbvoKPrNs"
369,true,"","OranG3cluB",0,10,617,200.580532,"nSGZ3tv2UhskkPqiB666yDVj7PTi9qKgDqvjHyw5JgM"
370,true,"","_Dalek_-_exterminated_",0,10,617,200.5805,"Fx8ATrRvjMnmUCjjDaUFcyjhbLVPzZJicj32bDcraqBz"
371,true,"","Crusader_of_Salami",0,10,617,200.580412,"9Wmaz9VPpEnH67ZqrvYd9bcH66DtsGaEKcSQE1ac5wkf"
372,true,"","01000100_01100101_0110",0,10,617,200.580402,"J5AsxaHfWn6KpEcPRT9EZ9szvEMBQeHRe947UeaMPG3z"
373,true,"","Nam-dok-mai_stake-earn",0,10,617,200.580332,"GQiWnDYrzHMALWG9avt5FCu1wisAQHjGY5ve7GMBiPEe"
374,true,"","Viking_-_Nordic_Countr",0,10,617,200.580279,"ChB6C6dmNujAi79XtQLPKLL5SWdNLMShA7KKnrMMFF52"
375,true,"","instachelo_ALWAYS_Zero",0,10,617,200.580219,"D6uUDTEgXDf1yzLuQfFFCEKF9a2Ri5trFAWwaUpKB2ji"
376,true,"","_Purrfect_Validator_",0,10,617,200.580206,"Aho3hF8mqLmadyJdUFpoGidyo3fYAt3ALm2QpAo8wMX"
377,true,"","CyberAlex_MEV",0,10,617,200.580195,"cybi55ebub37HZW9YmRaLh59Lh3kqaLTsEBQwW6vFkC"
378,true,"","Captain_Alex",0,10,617,200.580085,"8RXYL85eGMyuUcBCMHt5owGvasySS4FYbmKTx4CqFkpe"
379,true,"","StakeBräu",0,10,617,200.57984,"BSNJGveGPVYzdt2bhTh3YfqbzWPH5Sq38zT1Br88Pn1N"
380,true,"","STAKR.space_MEV",0,10,617,200.579787,"E9hD3ikumJx1GVswDjnpCt6Uu4WG5mz1PDWCqdE5uhmo"
381,true,"","Buddha_Core",0,10,617,200.577036,"2xKovmftuWNTwCWGtw2Cc6aZovgMZyKaoKK68n1ZLmww"
382,true,"","mrknc",0,10,617,200.575573,"HVXXmNKkmDZbZwj74iL2Y9Wu4SyrchBoxAfFYVAktLrG"
383,true,"","Meyerbro_642_epochs",0,10,617,200.572274,"61QB1Evn9E3noQtpJm4auFYyHSXS5FPgqKtPgwJJfEQk"
384,true,"","Staker_Space",0,10,617,200.518964,"spcti6GQVvinbtHU9UAkbXhjTcBJaba1NVx4tmK4M5F"
385,true,"","CamiLLe_MEV_rewards",0,10,617,200.49739,"cami5ixFFZD3jLdX8Ef5tu8o21reSGoE3GpGRrQyP4z"
386,true,"","nodtech",0,10,617,200.350995,"AiBEt9kE8yZ4CnaLfTCGMp7Fg2wCtqhPTfvJ8D3zrLfu"
387,true,"","NodT",0,10,617,200.327967,"7U68WfpxJF5W1HjVQ2NCQr5EuKhNSvSRAnmWTk6225Jf"
388,true,"","Stakezilla",0,10,617,198.937392,"narPxmKTwkUxvcXhueccHT8xbE8og2Vb7NrLBm8kcrh"
389,true,"","JackpotJessicaInVegas",0,10,617,197.735486,"Arvv3uwEyDPKckw3wEFiCq9hgxMw8kawFU6doxFAWGYR"
390,true,"","Troix",0,10,616,200.579474,"8S1VXBgZvCsjgnRAMvxknx5BKT7APb8rFhyRVeeTx1SS"
391,true,"","Shmagr",0,10,616,200.577052,"BhwrctpZCQqwZHFHhgsnZkZG3btSwAg5aBtDPVDzQriG"
392,true,"","P-OPS_Team",0,10,615,200.40109,"popscoyTKVksa4TyTXw488b3vvFxM7qQEyTBeMQopKu"
393,true,"","Solid_State_Nodes",0,10,604,200.567885,"3CKKAoVi94EnfX8QcVxEmk8CAvZTc6nAYzXp1WkSUofX"
394,true,"","Lobster_Season",0,10,600,200.580915,"6pVZhUW9AZMMFuNVMUds8useZHB7VFT4vvxuA3B9JgW4"
