rank,is_eligible,ineligible_reason,name,max_commission,max_mev_commission,validator_age,total_credits_M,identity
197,true,"","Miami_Validator",0,0,79,200.579978,"4YTGPNYu1Rt3kzpSWrkT4vAuSzcMF3M5JpBaCPMprsvN"
198,true,"","4_Leaf_Clover",0,0,79,200.579836,"3qUV4z9h4JMjuaCkS5xQEuqb3G7okBHFasmqDWXZmtq9"
199,true,"","SuperSniper",0,0,79,200.57982,"Cx8Bd26EPfnhoAM94hNW1ot3vESEDsMDqD7Jgw31Pzqj"
200,true,"","Corona",0,0,79,200.578891,"3MZ5eU8EEJfyh5p2p4CXXJVmhXtu4DuUGYRLykRd3Hzp"
201,true,"","Dont_Die_",0,0,79,200.578813,"3mWHXRvacepHvzpCx5nhVJWhdLy4nok6hmpegDXDYfTr"
202,true,"","BaldMan_Ventures",0,0,79,200.448215,"84YLEg7HE4rfvamnk7kVayJcX5iWX42jjaDLFg3WTVQA"
203,true,"","Hayek",0,0,78,200.412685,"hykfH9jUQqe2yqv3VqVAK5AmMYqrmMWmdwDcbfsm6My"
204,true,"","Cointelegraph_Decentra",0,0,78,200.38066,"CTDGxTK789ZvhgyHZHtSnxTtysbyY1mrywXEJiYYqXxC"
205,true,"","InfiniteSOL_0_Fees",0,0,76,200.416493,"ADjyeNzWd8yhEjCVyAqT87eqoyGRbimERQsNhFQcXjop"
206,true,"","_Buffalo_Steve",0,0,76,200.314549,"GQqxGEmi6aMBZtcfmfmC5Jgx33X57ksvNYoo8bMH52T9"
207,true,"","hoo2_Validator_0FeeMEV",0,0,72,199.364378,"pidrcoD3t88h8MzJU2EACHL8A6iMoQqwueXPA8KLwUS"
208,true,"","Syndica",0,0,70,200.417326,"SyndicAgdEphcy5xhAKZAomTYhcF8xhC7za2UD9xeug"
209,true,"","NO_NAME",0,0,70,200.084366,"GiGa4gzsvLHmtPdN4MXFnr5U8cRbxS2FoVkZ8xq2uus5"
210,true,"","Blockdaemon_Stake_for_",0,0,64,198.386357,"4fVW6e4Ww1JUPxnH4mqGLE1fgynsB6gcmPskTq1P3Bzk"
211,true,"","LightNode",0,0,63,200.459166,"VicAQ3U2GjjAuF3tPCtEQZdZKnpAAxkr5Q3zjDKmdo7"
212,true,"","NO_NAME",0,0,62,200.371462,"9GHvMeJ4ZWuAX6sDGscFL1TBMszx2EehnrcTVUy4MZJQ"
213,true,"","Anza",0,0,61,200.343328,"anza1rXDVhy1NfVNtsbT3kSBh2jgB1BGZUKuUibSAJd"
214,true,"","KRAKEN_VALIDATOR",0,0,60,200.581002,"KRAKENLvefjkhzjytrTkbkp9bHL4uxxoyiqQ79cdM3F"
215,true,"","VHS_",0,0,60,200.580833,"VHSLqFErYq1LWhjrvQPm8eu1ySDxWVL4AChw3ZDHvvM"
216,true,"","_HelixNode_jitoMEV_0_f",0,0,60,200.513912,"HLXxkmjb47spcmbbKi3UCfZ2qmFY29t8MN562AEmh2Qh"
217,true,"","MEGA_",0,0,59,200.581052,"MEGAuHf4j7vBVGvM9m4vUjwfeJ7abCKbihWAcu3o2nY"
218,true,"","Puffin",0,0,57,200.578333,"puffinQSvKFriPbyE5atyx1ptfnyytovbzxybr1jsyy"
219,true,"","Quantix",0,0,57,200.560033,"N43JWBg42ZoUFMkHsRUVbP7wGVdxaHKanqaF9BBNiFC"
220,true,"","NO_NAME",0,0,57,200.385939,"DEU4agzdUCA5oZ1QSLxCyZb1smvdu5j1NXXsK2r823Uu"
221,true,"","LTP",0,0,56,200.580736,"LTP1bMnfq1Z6UctyDXYHo9qcUJ6ReXm9cG2VwQcsHBt"
222,true,"","Axiom",0,0,53,200.580913,"aXiomFkk6VzXaBhPuhMqTLZZguCFzzbyP9LTtZ7ZHLQ"
223,true,"","NO_NAME",0,0,51,200.581138,"METALk27ukQon9fq12To13K7LocZQJUuPojr8RkNmnF"
224,true,"","Zodia_Custody",0,0,51,200.548902,"ZoD1XLMhxdMveAJL4x9oab4FhRKP5NThTnSCH19Tdjp"
225,true,"","Solana_Mobile_Validato",0,0,51,98.159467,"6XKqyUVUcpe3CNucjF6gk5zonJDqNGvob6kaTy4Ps1U"
226,true,"","GooseFX_-_0_Fees",0,0,50,200.554233,"GFXVa19rX6iwfs3sLS5UvX9Exu2usRsG4V5MRMDRo23V"
227,true,"","Super_Validator",0,0,46,200.263456,"CEL22Qx7p85qY6gmhCZaYJrrnynJitkVRMQo6qZdT8Ns"
228,true,"","Ponke_Validator",0,0,44,200.577034,"PoN1E3VyqwqoGQEhC8ExpkRKTuyhxtGLnHHH3DwbgTU"
229,true,"","Blockman",0,0,44,200.330946,"CfgRXmp1LEYr97EaT2RyoL2cSvtWgJh52Bes89RxVSoW"
230,true,"","Kolibrio",0,0,43,200.580568,"KoLibrJsbABbtmtFPc7nPvDxT81rc4UPM7mY9xSLjpo"
231,true,"","Narniyski",0,0,41,199.982065,"BHCsbYTDVd3wiJiEgjtLcxxj75tYPDbNzUehTeBxMzbY"
232,true,"","Neumann",0,0,40,200.391935,"HT41udB8mLZZf7tev9tUoHYJ41TP8GWZ6zFMbjiviXk5"
233,true,"","Aurora_staking",0,0,40,200.310624,"9AW87WqARQonyJYhx1G25fKfvjURFYVmHs79z1NUXDPD"
234,true,"","Theia",0,0,39,200.581371,"THE1CosYJD9F1eBq53Fg4MZYZa5WrPUf2RQU5ZHnfEj"
235,true,"","NO_NAME",0,0,39,164.625963,"A8hjiaJDBYGovqnSZ2Gm2zZg2PVaAyW6NfatMajXpuyx"
236,true,"","NO_NAME",0,0,39,164.604767,"RytnqUwbphphGcE9hkTmutkEsUJZcQ5MGQeT2G7eBsd"
237,true,"","NO_NAME",0,0,39,164.566165,"9En7phqF64JLUgiYo4zWP1Hht8RHAoYxMk14Lhv3dq2c"
238,true,"","NO_NAME",0,0,39,164.557611,"4VZbCgqLkuVH4rSzz8ugqPDz7uKcQRcB9un5aMkEAaR4"
239,true,"","NO_NAME",0,0,39,164.474464,"65vKarFFrY3FKDqxnjgkEBVAxeAPtAgMg4X77XLzH1L8"
240,true,"","NO_NAME",0,0,36,191.613482,"AvNsK6uxBBwejyPe7tZqgX4onaCnXTqKQvKRaTe9Ekya"
241,true,"","DoubleZero_x_Temporal",0,0,33,199.923166,"DZv25oNCWFvGXu9tH63BiAXvG94syweGZhbvdN3HxDxT"
242,true,"","gripto",0,0,33,199.151147,"grptonHnt7YSmJokGK9TJJTBXDT8ca4LSWMHCCfzzPa"
243,true,"","NO_NAME",0,0,30,162.514786,"5shQUBrBUAfspQWcJhjcFYAuAcM8H53r9sDCF3mTcV4W"
244,true,"","NO_NAME",0,0,30,162.390572,"DBhUvN3R8qMC8gfTJvjwtgn1y41sN4G87ERHJs7UQcTd"
245,true,"","NO_NAME",0,0,30,161.722362,"9uq33zo3ZeLeyzBShJPjNxBr1CosTXNkGVGaLH8vQ7ex"
246,true,"","NO_NAME",0,0,30,161.643599,"4rTLYrDCcSuJFZbtzd4kH2DA6VHHh4oKaDZjSrKHGCxx"
247,true,"","NO_NAME",0,0,30,161.632946,"YwaFsxZmHTTbHd4KAoxqRbz9mj1HkNAVFtoPA6GHWB9"
248,true,"","Temporal_Ruby",0,1,104,199.640081,"rubyWZkfnjG716rx69n2oCAhevVZaMRQunir9VQcY2E"
249,true,"","Stakeconomy_Jito_MEV_T",0,2,617,200.325741,"4QNekaDqrLmUENqkVhGCJrgHziPxkX9kridbKwunx9su"
250,true,"","_EverSafe_0",0,2,372,200.577624,"LytENd5zY8d2nG1o5r4oz1CX5oHv1W13HkMmPgo8MUg"
251,true,"","Nexus_0",0,2,188,200.579888,"4rXCssbNbfGjPH727pBJXix3DPy47PN3ZVGMERdZQQ3D"
252,true,"","Avada_Kedavra_",0,2,187,200.581166,"DLupiSkASr2wkSLazQodYL3M8v8zvtpoGrJ1nLc9bysK"
253,true,"","_Rose_no_fee",0,2,62,200.482061,"sq7KFNx5BQ8kSqbunZYnUM3DaQZAQhz1cXuVR2kSZ7k"
254,true,"","SUNREN",0,3,347,200.578187,"B94PGWcxE9iEDov8sZobTkqEY96Yb5gfcsYWSWpQxh6S"
255,true,"","_Crypton_No_Fee_mev_sh",0,3,188,200.577072,"GVkVZ5yzu1Ukfng1GPfipg1fG6S9hF4z2Uwcn6T7WWeC"
256,true,"","PENGU_Validator",0,3,85,200.571498,"peNgUgnzs1jGogUPW8SThXMvzNpzKSNf3om78xVPAYx"
257,true,"","vladika",0,5,617,200.580711,"A23LfQn6khffj2hGhGfXr6P52W2pxrVcCaHVQLYQgiX2"
258,true,"","Syncnode_0_Fees_JitoPa",0,5,617,200.580208,"8GLRbAstsabZuZUx73AoyfGi1FRCWSUhRgMugFyofEz7"
259,true,"","Anti_0JitoMEV",0,5,613,200.579586,"CpdzCVzaR9gjFymmEVE8xHboJFHaDnimRZ448cMBs6Rn"
260,true,"","Danil_R._0_fee",0,5,538,200.578556,"23j3TXtLzh8fA7GkCvTs2qgfe1yYmhEPV8wGCYDkL3Ry"
261,true,"","_Solana_Garden_",0,5,490,200.577404,"FUiUtbEoUVbtghgftxJwQackskGkW7MPbLFMQzHzsfb2"
262,true,"","StakeNode777",0,5,473,200.5749,"Ee8dX3qtwrDRnxYK6NGQfmMeKT3Qpp2QZHpxiAiw23W9"
263,true,"","Chorus_One_Research",0,5,454,200.371193,"2abwQG3v2xRemFxRszVHSfnjJNe9zu5X8duKgxjyLeaK"
264,true,"","CryptoVik",0,5,448,200.580844,"CTwsruptUccEtZGNxBDbuusHYxkBX3P6ndrxVjSG213y"
265,true,"","Solya",0,5,445,200.56929,"HwN6eoEe9N3kwHi66hpQDBMFPk6ASQGthWKPX5MZmisp"
266,true,"","Corgi-node_",0,5,434,200.57951,"G3x5eb53kUpp92FWiyqRWJ3Q6e9tH3dEjGDgDWYf6was"
267,true,"","METHOD_CREW_",0,5,411,200.581083,"BuqMbtUpT9DQTFmWqo3t629Am65Vw4SsgCoMksDsryQD"
268,true,"","Tokyo_0feeJito",0,5,393,200.479683,"FPwKd8WmeugZLZySCcr5RmqdVnQvJ5zRQRCy6tnkdLQF"
269,true,"","_The_Mandalorian_",0,5,391,200.578486,"7G4RfctwLLgqG4ZWfCirU8dfJd87mKQWgB4EHQRv8i7v"
270,true,"","Zemnoi_",0,5,390,200.576202,"6pEtDovpyd1zUMYPuNhMCPU37sUTEAtzzgoVVAh1G1JL"
271,true,"","Alien_0_Mev_rewards",0,5,372,200.578167,"HFTcVVrX93SJwYHAiiHAssb3c4zXqSsF4mNjg5arGPEj"
272,true,"","AndrewInUA",0,5,346,200.580783,"Av8EnYrPBnSJHK5e2wmTdnCpSy7nzmBgyFaUKSyLnBfe"
273,true,"","coyote.staking",0,5,278,200.565938,"HgozywotiKv4F5g3jCgideF3gh9sdD3vz4QtgXKjWCtB"
274,true,"","Dante_",0,5,223,200.515997,"DZKTNGR3r4Akj3G42ReZatKhkmgEXoZjk5Ed2tFwRyqm"
275,true,"","_Biweekly_Node_",0,5,95,200.568031,"91DHuNCQq3CjcUrhfjyL2JZgGZ9Xip2Ct1DVioZSeyMu"
276,true,"","NO_NAME",0,5,74,200.578019,"EWVSb1db8iCNzbH3sejdo3fkYhZAUqwz1LTjWdaSd7Cz"
277,true,"","DeepStake",0,5,69,200.580737,"DeepM3FDWaAb7o53rvyZk5YvHLG3FvDiVXJLRY78z51p"
278,true,"","Caesar_",0,5,62,200.576453,"HVKd2bgudV9HFFfng383zN6FK6rXUpziYX1YoxphkkPw"
279,true,"","Onii-chan",0,5,37,199.485437,"Uf7TePem6vihMBiRg2d1ivnoNtRapdATfe5o99NuZH6"
280,true,"","R2-D2_Validator_",0,6,400,200.579764,"HSZfYvEn8VnrBsR5Ner7iWWbUcRvLsv1EMeLndnbhPgY"
281,true,"","_To_The_Stars_",0,7,529,200.579902,"BxkAkLR2W3agWtjMXBNvhxmB8vsn7zhjNQcyfost99KY"
282,true,"","WinStake_Labs",0,7,482,200.580752,"2nhGaJvR17TeytzJVajPfABHQcAwinKoCG8F69gRdQot"
283,true,"","_Ice_Cream_0_fee",0,7,394,200.578179,"9jnYKtJoHKsR5XudQnvR9cXTxeorQf8C1wqZvU79govG"
284,true,"","Elysium_0_fee",0,7,391,200.576482,"As9NxA9bCfhrVLAFyGeWG5X5iLYPGhU3R7nLfX3tN6am"
285,true,"","Honeybee_Jito",0,7,372,200.579996,"FSyAsxcE7g8pSSEu5nx7Hkz44rMZiYio5Wz8Lszh3Nbi"
286,true,"","Stand_With_Ukraine",0,7,288,200.581038,"3DaPk6TdeGnEBwTR8fEyZSLkdayk6vZXrqGZhAgYK8BV"
287,true,"","_Butterfly_jito",0,7,223,200.579691,"FzaAiLVXh6xXAFCfJNfBVQVYJ884zWz3LZVVmC8iRgdP"
288,true,"","Rorschach",0,7,95,200.578624,"BP4XZG94R74uK5WgNewUa6uBcQGfmPtQnoVRpSYY31FV"
289,true,"","NuFi",0,8,617,200.580238,"2gDeeRa3mwPPtw1CMWPkEhRWo9v5izNBBfEXanr8uibX"
290,true,"","JStaking_0_fee_top_ret",0,8,617,200.539647,"8yjHdsCgx3bp2zEwGiWSMgwpFaCSzfYAHT1vk7KJBqhN"
291,true,"","Easy_2_Stake_0_Fees_ME",0,8,617,199.896395,"2jS8AX38m8F9C5juToW1FmTufEbb1DfDzZJj9HSJcWwo"
292,true,"","NO_NAME",0,8,597,200.384346,"C4bgengueVA9cRcprjutgu9XgvgoaaFnCqvpZaPy27xx"
293,true,"","rossi-mainnet",0,8,593,200.560958,"BJvrWSfonXnS2Km8iA9KLY6D6vS3GcsaUwUNPFBumTca"
294,true,"","Lifinity_Protocol",0,8,588,200.30462,"RoYFUUD7QD9aQ34UCMcwfye8dC5YvJeXz2J3mmoy5S4"
295,true,"","thugDAO_Validator",0,8,585,200.279896,"5N9r2ne7dPgHtzeHC5ETJ3DAueKQiXSU8KAmEZrrojT7"
296,true,"","GateOmega_SolCircl.app",0,8,583,200.568476,"BPKAfGkkzF5u1QRjjB1nWYYbPMUCMPJe1xZPmwEMNMCT"
297,true,"","Staking_kiwi_validator",0,8,583,200.396249,"3x9nibnhgBHWKMRiGnsXJELRBjviQpKyigfrXtKW27KJ"
298,true,"","Blockport",0,8,558,200.577008,"8n4pc4sCJtBeLfJdGyJn6EcZuhtfTiepRa9ExdJFdmEN"
299,true,"","_SolWave_0fee_Jito_MEV",0,8,551,200.580689,"9HiuHYVDnoQz7xdL2NFmZdv6S2jYNUQxGg7taDwrZ3gy"
300,true,"","Rare_Stake_0_FAT",0,8,530,171.837156,"MNDEE2sgqVKYUTKTpGTqJhdQfXz6CHW9JPWNhcBkSj6"
301,true,"","Decibel",0,8,527,200.578747,"AiZSaHVtGpof7Ho4vpfz37PRagkG1hR9ZJWKzoGCXiWv"
302,true,"","ARCHER_0_commission_ME",0,8,525,200.580731,"8JpfpVyew5Y9cLQCHkt5gqT4vDZLL46ZknMbSThVjzrg"
303,true,"","stakely",0,8,522,199.113113,"2X7WoaXX9KPqNrNfvguhnwo3rjFPNsfw2t75fGjWRthz"
304,true,"","BONK_-_Powered_by_Jito",0,8,512,200.265251,"23U4mgK9DMCxsv2StC4y2qAptP25Xv5b2cybKCeJ1to3"
305,true,"","Marco_Polo_0_Fee_MEV",0,8,490,200.551628,"2VKu11f8zc3huqDQUN6WJTFpX32PgHpXXjf72P6YvYMd"
306,true,"","SolLana",0,8,485,200.566098,"GqDCbnafLmKkdqiqf278jDLXqjjZMB2sViZQtR82jPUf"
307,true,"","SOLrainDrops",0,8,440,200.581001,"EWARp8Syq8cTWGWHtP5LT9fKAn5GvXfSCH8LfAwpgQ6m"
308,true,"","Lucky_Stake",0,8,439,199.925068,"TiMxX1yasS4CiGyRcnn7sy9T2fvaNdFpkf8tFDhhDkG"
309,true,"","ex1arey_0_fee_MEV",0,8,427,200.42127,"FphFJA451qptiGyCeCN3xvrDi8cApGAnyR5vw2KxxQ1q"
310,true,"","Lemon_Tree_0_fee",0,8,393,200.527844,"Bat6DHawBwy8k4fqsrgkSMb33UWWCDyiXH9AUQBrWiGX"
311,true,"","GLADIATOR",0,8,392,200.580849,"C4iCqAQuheCTQYsVNxYE2rWWjBmq2UfAdivYDKLdR4ut"
312,true,"","_RED_FOX_MEV",0,8,391,200.578432,"5yRbBQY5ZKe7VcuuwCS8wVvMfcq41gNctbdhK781Joep"
313,true,"","WestSide_",0,8,391,200.574102,"CpgSfd6QUoBw1267rTtJoZhELqC5q7isKLojBifSbNEE"
314,true,"","Sugar_Free_0_",0,8,372,200.576215,"2EutAcbv7T8it6PfPQ7HbK2KFMnMC6anwkX6C3RifE5M"
315,true,"","Aurora_Validator",0,8,309,200.580137,"3V2xaccDpFib4DbTksdiveNDmiwpXBqSWyjSof3w1Bg7"
316,true,"","Solar_Station",0,8,251,200.580782,"8c9dYBdnCy5446dbf23ZyenuJRSDqATCXN6DXgKGErLw"
317,true,"","Alpha_MEV",0,8,250,199.238764,"A1pHASAZXuR9EWexFBY9wttgp5xgLfwPjZYP7748fm8e"
318,true,"","Glory_0_Commission_MEV",0,8,247,200.578918,"7cJB452VqXe5pM9f6YKcTziWmoHE9Tg4jNWTCpohFiAH"
319,true,"","Solstice",0,8,246,200.58054,"2E2JPuFhjkQvEJEeNGqVSwGLJa5GoFqabQTutGjg1bzw"
320,true,"","Piranha",0,8,237,200.580472,"8mhdbYU3PxALpTfDrdTYvk5obaGxL8ATQMvCLXW9SV2L"
321,true,"","Accountant_Validator",0,8,229,200.580086,"55Bp7VEw2WgTRNpK1diKKo9y29edeUm4kmzUaLUJn6t5"
322,true,"","Reflect_Validator",0,8,227,200.321446,"RFLCTDRBVZTEbXrCd92jnKghYeDJARb6ByK2JnPfQmH"
323,true,"","Han_SOLana_Wookiee_MEV",0,8,189,200.098923,"FVZLnRhj9Gjf77CtDFvh7jNu8avAnduJW5m365HrDLfD"
324,true,"","MightyMooseValidator",0,8,188,200.558925,"8Yq98CFAorqAc3CN7XtMVgKLrBc78wsBvjhAbFr4sNQ5"
325,true,"","SolGuardian",0,8,188,198.345065,"HcZvwZ83PfjrQDiq3GLHxisTs17aGURs6bJ2LwtmL4qv"
326,true,"","ParaFi_Technologies",0,8,164,200.413044,"parafiUS6h6oLhCFwhjvEmQJKw8pF1iXsxMJdTq46dS"
327,true,"","RSSA_Validator",0,8,121,200.580814,"rssaJ2iKcE9QWsFYRZr8Q66TQh5bRk9DxYrzxGMzWQr"
328,true,"","OmegaNode_Validator",0,8,111,200.579664,"omegahqefiV3bcrbwwx654NqiMrLVwDiewqnqekpNgo"
329,true,"","BONK",0,8,81,200.197398,"BoNKmNCGvoHS4CkKvYRnF21iEpUP827pZjhFGdA4t5as"
330,true,"","NO_NAME",0,8,79,200.358987,"4KK5zaTuRoFCGa7cjej7hjHXco7rnoZs7bCLdoRX6vQg"
331,true,"","Selex_Validator",0,8,75,200.581054,"SELEXm1aELCweknS2tsG6A4WivjVvgrTWn9doHNLj66"
332,true,"","SergPorto",0,9,617,200.094938,"43t4YbjyH2XCnifhBibxhzQEpcLrk7PFS9719DHMSFfA"
333,true,"","Sunshine",0,9,443,200.580068,"2P9ZYA4vBoBBr56hrEFTmrd5ctuz3r7wtvRYmbgk6jRL"
334,true,"","Nordic_Staking_0_fee_t",0,9,367,200.560345,"AsMpvJ3DZ2Ydu1WTRMAyMH4QjSLiUG39rKzfzvtE1bWr"
335,true,"","HaveMore",0,9,143,200.565806,"str4t8cca1qmHtdNkZVYUkkpyfAGbBQKE8MRQBFQLCx"
336,true,"","Birdeye_Plus",0,9,114,200.288023,"BirdeyeK5yooepHNNgaW2bGGDD2jmib4oSRFTHyELbZ1"
337,true,"","StakeITeasyHigh_APY_0_",0,9.9,600,200.451401,"vahMVcSS3v6uwyFormV7FDAUbQSHwmy6vUedp1P7L42"
338,true,"","SolanaBull_",0,9.9,316,200.579088,"CtvdyHYt8cMuGVHFarV2RADfoCdnrbd8e9jAsB225uMW"
339,true,"","Dragon_Trust_Stake",0,9.9,315,200.580799,"3BeharBd3j4sKQp7Qze27JLQLd9AEEwGTX9TC7dXYSNw"
340,true,"","Magnetic_0_fee_MEV",0,9.99,138,200.57361,"BVywdtWgb7q3PFTexiH9TTaLyh7HxLnBZSkQxedbbJCu"
341,true,"","Silas",0,10,617,200.581286,"9xsgKAU3pyKZZddPXdh5wLRqjdw2Fc93BL41JszhEpZz"
342,true,"","Dutzu",0,10,617,200.581263,"CcTtRsmLJEjqsv5iyfXSYwjaUJdfrRK7AU9cHMnQfTb3"
343,true,"","Skeleton_Validator",0,10,617,200.581233,"Ccw4n1JNzcjdEUTYorfZPATWHfmBKV7BHnJ8YDyzqh5s"
344,true,"","Pegasus_Validator",0,10,617,200.58118,"67joanjyAoVmb9nZLyX8p3Gx9tAxzXaUgHDe3kaUH4wf"
345,true,"","dreamstaker",0,10,617,200.581158,"9JdZLEKhA7k6SxRQ4cJT2Zh5JhRUBJGXcjTNwMtTwSiz"
346,true,"","OG_CJ",0,10,617,200.581037,"DWGupvBwXjUudG1fPqtcuw4qe6ByDzzLhnbr5z7RGWsL"
347,true,"","Moise",0,10,617,200.581012,"HW4zorvt6xDwhU36RqjcWNwU8YMj9tiqnAafBKW4cqV"
348,true,"","Valid_Blocks",0,10,617,200.580914,"FnRqe316RrxVBv85EzMgcuWaVLZYYuyEq9znJnSZAu55"
349,true,"","val37",0,10,617,200.580886,"CpuDNi3iVoHXbaT8gHpzKe6rqeBasoYjEKi21q7NRVJS"
350,true,"","Pension_Fund",0,10,617,200.580856,"D4ujBcx3Wwc6rHhx1DFdTZL7vfDJDE6Y2BvRfE8HovBF"
351,true,"","MV_0feeMEV",0,10,617,200.580841,"4BevYSucyVnLL6z1ybHh8KH5FnAhJCbX5gYhn5Dfz1FE"
352,true,"","El_Matador_de_Fees",0,10,617,200.580759,"9CJKNW77HfjZf2jrUpdecDub6a5cb1MtVFv7hrXAeVwb"
353,true,"","lesya",0,10,617,200.580706,"6LCpzSkg3Ud1SpCnsYtmByWiiW6tcjSPNmJQmFGQcwaL"
354,true,"","WALLE",0,10,617,200.580686,"FLWc77X8dKh5RdJe5xMFxry8kvSVUbo9G4MQ8hCAg5ve"
355,true,"","_SOLGirl_MEV_",0,10,617,200.580655,"ALp2GdA1eJV8vZHMHazCtTxNXe3BLUSco9LDASgjDs8R"
356,true,"","MetaPepe",0,10,617,200.580646,"7hMD4oMmGT4GsS4DfBKzJ75wSjDhgu2pvcazbvoKPrNs"
357,true,"","OranG3cluB",0,10,617,200.580532,"nSGZ3tv2UhskkPqiB666yDVj7PTi9qKgDqvjHyw5JgM"
358,true,"","_Dalek_-_exterminated_",0,10,617,200.5805,"Fx8ATrRvjMnmUCjjDaUFcyjhbLVPzZJicj32bDcraqBz"
359,true,"","Crusader_of_Salami",0,10,617,200.580412,"9Wmaz9VPpEnH67ZqrvYd9bcH66DtsGaEKcSQE1ac5wkf"
360,true,"","01000100_01100101_0110",0,10,617,200.580402,"J5AsxaHfWn6KpEcPRT9EZ9szvEMBQeHRe947UeaMPG3z"
361,true,"","Nam-dok-mai_stake-earn",0,10,617,200.580332,"GQiWnDYrzHMALWG9avt5FCu1wisAQHjGY5ve7GMBiPEe"
362,true,"","Viking_-_Nordic_Countr",0,10,617,200.580279,"ChB6C6dmNujAi79XtQLPKLL5SWdNLMShA7KKnrMMFF52"
363,true,"","instachelo_ALWAYS_Zero",0,10,617,200.580219,"D6uUDTEgXDf1yzLuQfFFCEKF9a2Ri5trFAWwaUpKB2ji"
364,true,"","_Purrfect_Validator_",0,10,617,200.580206,"Aho3hF8mqLmadyJdUFpoGidyo3fYAt3ALm2QpAo8wMX"
365,true,"","CyberAlex_MEV",0,10,617,200.580195,"cybi55ebub37HZW9YmRaLh59Lh3kqaLTsEBQwW6vFkC"
366,true,"","Captain_Alex",0,10,617,200.580085,"8RXYL85eGMyuUcBCMHt5owGvasySS4FYbmKTx4CqFkpe"
367,true,"","StakeBräu",0,10,617,200.57984,"BSNJGveGPVYzdt2bhTh3YfqbzWPH5Sq38zT1Br88Pn1N"
368,true,"","STAKR.space_MEV",0,10,617,200.579787,"E9hD3ikumJx1GVswDjnpCt6Uu4WG5mz1PDWCqdE5uhmo"
369,true,"","Buddha_Core",0,10,617,200.577036,"2xKovmftuWNTwCWGtw2Cc6aZovgMZyKaoKK68n1ZLmww"
370,true,"","mrknc",0,10,617,200.575573,"HVXXmNKkmDZbZwj74iL2Y9Wu4SyrchBoxAfFYVAktLrG"
371,true,"","Meyerbro_642_epochs",0,10,617,200.572274,"61QB1Evn9E3noQtpJm4auFYyHSXS5FPgqKtPgwJJfEQk"
372,true,"","Staker_Space",0,10,617,200.518964,"spcti6GQVvinbtHU9UAkbXhjTcBJaba1NVx4tmK4M5F"
373,true,"","CamiLLe_MEV_rewards",0,10,617,200.49739,"cami5ixFFZD3jLdX8Ef5tu8o21reSGoE3GpGRrQyP4z"
374,true,"","nodtech",0,10,617,200.350995,"AiBEt9kE8yZ4CnaLfTCGMp7Fg2wCtqhPTfvJ8D3zrLfu"
375,true,"","NodT",0,10,617,200.327967,"7U68WfpxJF5W1HjVQ2NCQr5EuKhNSvSRAnmWTk6225Jf"
376,true,"","Stakezilla",0,10,617,198.937392,"narPxmKTwkUxvcXhueccHT8xbE8og2Vb7NrLBm8kcrh"
377,true,"","JackpotJessicaInVegas",0,10,617,197.735486,"Arvv3uwEyDPKckw3wEFiCq9hgxMw8kawFU6doxFAWGYR"
378,true,"","Troix",0,10,616,200.579474,"8S1VXBgZvCsjgnRAMvxknx5BKT7APb8rFhyRVeeTx1SS"
379,true,"","Shmagr",0,10,616,200.577052,"BhwrctpZCQqwZHFHhgsnZkZG3btSwAg5aBtDPVDzQriG"
380,true,"","P-OPS_Team",0,10,615,200.40109,"popscoyTKVksa4TyTXw488b3vvFxM7qQEyTBeMQopKu"
381,true,"","Solid_State_Nodes",0,10,604,200.567885,"3CKKAoVi94EnfX8QcVxEmk8CAvZTc6nAYzXp1WkSUofX"
382,true,"","Lobster_Season",0,10,600,200.580915,"6pVZhUW9AZMMFuNVMUds8useZHB7VFT4vvxuA3B9JgW4"
383,true,"","mainnet_MHS_validator",0,10,600,200.580723,"4guS5XP2wgDWecZGgvN5UQmV8iywTrKGaA7kv9hj3tk7"
384,true,"","R2-D2_Autonomous_Solan",0,10,600,200.580522,"FJDmjm2bkR49AxtBvABQphrYwjdjB54BP4XCW7ht4E4M"
385,true,"","Obito",0,10,600,200.579974,"DCgEjpXK3CeHQQdiCtPdFJggzay2Ue3M7MzTW4Hn5sJi"
386,true,"","GERSIA",0,10,600,200.579952,"7HMHSdQkjDwz9Q5zAhEy83uzW3XHJchjdpMYapKXcKt5"
387,true,"","Solana_Compass_Solana_",0,10,595,200.410581,"CMPSSdrTnRQBiBGTyFpdCc3VMNuLWYWaSkE8Zh5z6gbd"
388,true,"","OUTSIDER",0,10,591,200.579412,"3XYpu62U669RoyiPwYykJfJZdkuo2dF3X6p4BBMFD7JH"
389,true,"","Sanderok",0,10,581,200.580499,"BmJrvjSqEnXC4wEAAQgscQMUWYjp9yTNW73nzZum4DmG"
390,true,"","OHara_Nodes",0,10,578,200.577987,"8Q7K2irCbYfEG5ZWyBceiytbL1u977gXqw7UaHZ55Awo"
391,true,"","BlueLotus_",0,10,568,200.455099,"PAD9aPiKJGcbGxuVLbc8o4Vf65GPq3fJQ7PkHWuX6a8"
392,true,"","tenerifka",0,10,559,200.572888,"93fX4gLgnUkcf3vmGBzuNKEt4em2tHxgmVcbq9vNq4jE"
393,true,"","Lis1",0,10,539,200.579185,"EKHuz3Ag7UtYrEeterGVFHwYWDn2d6aXjnAAf2d5edLh"
