rank,is_eligible,ineligible_reason,name,max_commission,max_mev_commission,validator_age,total_credits_M,identity
195,true,"","Syndica",0,0,70,200.560958,"SyndicAgdEphcy5xhAKZAomTYhcF8xhC7za2UD9xeug"
196,true,"","NO_NAME",0,0,70,200.228569,"GiGa4gzsvLHmtPdN4MXFnr5U8cRbxS2FoVkZ8xq2uus5"
197,true,"","Blockdaemon_Stake_for_",0,0,64,198.529989,"4fVW6e4Ww1JUPxnH4mqGLE1fgynsB6gcmPskTq1P3Bzk"
198,true,"","LightNode",0,0,63,200.603369,"VicAQ3U2GjjAuF3tPCtEQZdZKnpAAxkr5Q3zjDKmdo7"
199,true,"","NO_NAME",0,0,62,200.515091,"9GHvMeJ4ZWuAX6sDGscFL1TBMszx2EehnrcTVUy4MZJQ"
200,true,"","Anza",0,0,61,200.48696,"anza1rXDVhy1NfVNtsbT3kSBh2jgB1BGZUKuUibSAJd"
201,true,"","KRAKEN_VALIDATOR",0,0,60,200.725205,"KRAKENLvefjkhzjytrTkbkp9bHL4uxxoyiqQ79cdM3F"
202,true,"","VHS_",0,0,60,200.725036,"VHSLqFErYq1LWhjrvQPm8eu1ySDxWVL4AChw3ZDHvvM"
203,true,"","_HelixNode_jitoMEV_0_f",0,0,60,200.658115,"HLXxkmjb47spcmbbKi3UCfZ2qmFY29t8MN562AEmh2Qh"
204,true,"","MEGA_",0,0,59,200.725255,"MEGAuHf4j7vBVGvM9m4vUjwfeJ7abCKbihWAcu3o2nY"
205,true,"","Puffin",0,0,57,200.72254,"puffinQSvKFriPbyE5atyx1ptfnyytovbzxybr1jsyy"
206,true,"","Quantix",0,0,57,200.704236,"N43JWBg42ZoUFMkHsRUVbP7wGVdxaHKanqaF9BBNiFC"
207,true,"","NO_NAME",0,0,57,200.529571,"DEU4agzdUCA5oZ1QSLxCyZb1smvdu5j1NXXsK2r823Uu"
208,true,"","LTP",0,0,56,200.724939,"LTP1bMnfq1Z6UctyDXYHo9qcUJ6ReXm9cG2VwQcsHBt"
209,true,"","Axiom",0,0,53,200.725119,"aXiomFkk6VzXaBhPuhMqTLZZguCFzzbyP9LTtZ7ZHLQ"
210,true,"","NO_NAME",0,0,51,200.725341,"METALk27ukQon9fq12To13K7LocZQJUuPojr8RkNmnF"
211,true,"","Zodia_Custody",0,0,51,200.693105,"ZoD1XLMhxdMveAJL4x9oab4FhRKP5NThTnSCH19Tdjp"
212,true,"","Solana_Mobile_Validato",0,0,51,98.303099,"6XKqyUVUcpe3CNucjF6gk5zonJDqNGvob6kaTy4Ps1U"
213,true,"","GooseFX_-_0_Fees",0,0,50,200.698436,"GFXVa19rX6iwfs3sLS5UvX9Exu2usRsG4V5MRMDRo23V"
214,true,"","Super_Validator",0,0,46,200.407085,"CEL22Qx7p85qY6gmhCZaYJrrnynJitkVRMQo6qZdT8Ns"
215,true,"","Ponke_Validator",0,0,44,200.721237,"PoN1E3VyqwqoGQEhC8ExpkRKTuyhxtGLnHHH3DwbgTU"
216,true,"","Blockman",0,0,44,200.474578,"CfgRXmp1LEYr97EaT2RyoL2cSvtWgJh52Bes89RxVSoW"
217,true,"","Kolibrio",0,0,43,200.724771,"KoLibrJsbABbtmtFPc7nPvDxT81rc4UPM7mY9xSLjpo"
218,true,"","Narniyski",0,0,41,199.982065,"BHCsbYTDVd3wiJiEgjtLcxxj75tYPDbNzUehTeBxMzbY"
219,true,"","Neumann",0,0,40,200.535567,"HT41udB8mLZZf7tev9tUoHYJ41TP8GWZ6zFMbjiviXk5"
220,true,"","Aurora_staking",0,0,40,200.454255,"9AW87WqARQonyJYhx1G25fKfvjURFYVmHs79z1NUXDPD"
221,true,"","Theia",0,0,39,200.725574,"THE1CosYJD9F1eBq53Fg4MZYZa5WrPUf2RQU5ZHnfEj"
222,true,"","NO_NAME",0,0,36,191.757688,"AvNsK6uxBBwejyPe7tZqgX4onaCnXTqKQvKRaTe9Ekya"
223,true,"","DoubleZero_x_Temporal",0,0,33,200.067371,"DZv25oNCWFvGXu9tH63BiAXvG94syweGZhbvdN3HxDxT"
224,true,"","gripto",0,0,33,199.294779,"grptonHnt7YSmJokGK9TJJTBXDT8ca4LSWMHCCfzzPa"
225,true,"","DoubleZero_x_RockawayX",0,0,28,187.121405,"DZVqmD4QqSWM2gUyEXdQhvt4u3NZtCRxdsn2n2nNiBRL"
226,true,"","Tinydancer",0,0,17,116.506702,"8vk6QpG93JSaQCSgnycBsv5qmfQBk4qC9FjNA35E5JhU"
227,true,"","poe",0,0,15,98.303206,"3RuEG6d2bznApSebF1acDcRUWg6WDPVGWHHKLTmu5FcE"
228,true,"","boo",0,0,15,97.620502,"2VN5FHQYpQy8q4i6JcYiHWWvQvAwYAv396ok2Cr6A34x"
229,true,"","NO_NAME",0,0,15,97.542875,"Ste1115xFGdAYK5jaWA3dEFcUc1S5jEbVvD8e327zty"
230,true,"","elon_validator",0,0,15,96.450725,"Eprtfbmp4kWaNKRShRjqZk6d8wkUbbdTZVxGhmZrKCNN"
231,true,"","contrail",0,0,14,92.179138,"2Q9K58CZWqBsmqyNFhJKwdRvvKE6NZatRbF7gp2x821B"
232,true,"","juststeak",0,0,14,89.069955,"9r8fTPSQzyN2SRQCvB7zuqtBjSGCyhnX9PK4CLLwM427"
233,true,"","ANI_0_Validator",0,0,11,71.740536,"EkQhARtamK28xL63SgeaehkG8xvPtqXHPzKqvh562kWQ"
234,true,"","BTC_SOL",0,0,11,71.739019,"89m2jyPcqWWPfMCVd8pyyc3nSxnrZDnBdKZLgUoZMRhW"
235,true,"","AVENGERS",0,0,11,71.721572,"J6pE1oDMUQHAK1C965h9nmPdu1HpCDCUboENbGYViswH"
236,true,"","Collaterize_0_MEV",0,0,11,71.679336,"DAwT3NMvMKD2zDuMULkth2Jm7nrF7EvgVUWGpv532ihn"
237,true,"","Juicy_Jito_Validator",0,0,11,71.349907,"aJ2ZXa5gvxAzHN7bitYkVRoaAvGBLUA7sLz7SvyDDAb"
238,true,"","grass",0,0,11,70.704616,"4bNLHMyyfvDqM7prYKqvQcaZfZScgT6n3jXAmzWHAPqS"
239,true,"","1000x",0,0,11,70.526718,"33HWyuwH5H8e4BjjhGJuTBC9tQ41urgxBEuUror8x8SU"
240,true,"","NO_NAME",0,0,11,70.002635,"donK13ycwd7Xp3ZCGCgRQupemv9s7MedbrQsnpwT3UX"
241,true,"","NO_NAME",0,0,11,69.98124,"damnxGo4n4oBzLcqSft6ad8ZbFqChbMU76hcTdRScBY"
242,true,"","Sol4Geeks",0,0,9,62.693241,"4GEEKSwuiBHWTff9WaqrDcToZjbX6KYdyB4c578Zxse2"
243,true,"","NO_NAME",0,0,9,56.603116,"7rsoHnsxh2godWceAqxkdYnngbCvBrGtvhmG1yzihg7a"
244,true,"","NO_NAME",0,0,9,55.974917,"6VN8L6FarZeVt2ZnJR1n3ausGVHYSfZZE9sUwwgGLzmk"
245,true,"","NO_NAME",0,0,9,55.974666,"2Q1vzxgfu1AybswayZCNdKkjyAhzDw8r8kqtwcpG7UZQ"
246,true,"","NO_NAME",0,0,9,55.960033,"FGNVWcDwy3rZnY2LdAFRjv8S4pa4urYMdXM2io6WmfH6"
247,true,"","NO_NAME",0,0,9,55.957041,"4akzqFZ7aMcnEwURTJKJZ6Mg3ERQCSY3h6W4GtZNRpMP"
248,true,"","NO_NAME",0,0,9,55.956834,"J1pscjzX9tVX4dxcwK348EEE6gVUvLkM8Hg5Jbmaiowf"
249,true,"","NO_NAME",0,0,9,55.939287,"4Ro4hxThmqs4XJMii1yP6x3jupHaAPtnoVmSpX7cxgp4"
250,true,"","NO_NAME",0,0,8,40.369116,"DnCMFNX4EEJENyXq5S29WCBXvpQLG6mkBfU5aVSnvYa8"
251,true,"","Temporal_Ruby",0,1,104,199.783713,"rubyWZkfnjG716rx69n2oCAhevVZaMRQunir9VQcY2E"
252,true,"","Stakeconomy_Jito_MEV_T",0,2,617,200.469373,"4QNekaDqrLmUENqkVhGCJrgHziPxkX9kridbKwunx9su"
253,true,"","_EverSafe_0",0,2,372,200.721827,"LytENd5zY8d2nG1o5r4oz1CX5oHv1W13HkMmPgo8MUg"
254,true,"","Nexus_0",0,2,188,200.724091,"4rXCssbNbfGjPH727pBJXix3DPy47PN3ZVGMERdZQQ3D"
255,true,"","Avada_Kedavra_",0,2,187,200.725369,"DLupiSkASr2wkSLazQodYL3M8v8zvtpoGrJ1nLc9bysK"
256,true,"","_Rose_no_fee",0,2,62,200.626264,"sq7KFNx5BQ8kSqbunZYnUM3DaQZAQhz1cXuVR2kSZ7k"
257,true,"","SUNREN",0,3,347,200.722389,"B94PGWcxE9iEDov8sZobTkqEY96Yb5gfcsYWSWpQxh6S"
258,true,"","_Crypton_No_Fee_mev_sh",0,3,188,200.721275,"GVkVZ5yzu1Ukfng1GPfipg1fG6S9hF4z2Uwcn6T7WWeC"
259,true,"","PENGU_Validator",0,3,85,200.715703,"peNgUgnzs1jGogUPW8SThXMvzNpzKSNf3om78xVPAYx"
260,true,"","vladika",0,5,617,200.724914,"A23LfQn6khffj2hGhGfXr6P52W2pxrVcCaHVQLYQgiX2"
261,true,"","Syncnode_0_Fees_JitoPa",0,5,617,200.724411,"8GLRbAstsabZuZUx73AoyfGi1FRCWSUhRgMugFyofEz7"
262,true,"","Anti_0JitoMEV",0,5,613,200.723789,"CpdzCVzaR9gjFymmEVE8xHboJFHaDnimRZ448cMBs6Rn"
263,true,"","Danil_R._0_fee",0,5,538,200.722759,"23j3TXtLzh8fA7GkCvTs2qgfe1yYmhEPV8wGCYDkL3Ry"
264,true,"","_Solana_Garden_",0,5,490,200.721607,"FUiUtbEoUVbtghgftxJwQackskGkW7MPbLFMQzHzsfb2"
265,true,"","StakeNode777",0,5,473,200.719103,"Ee8dX3qtwrDRnxYK6NGQfmMeKT3Qpp2QZHpxiAiw23W9"
266,true,"","Chorus_One_Research",0,5,454,200.514825,"2abwQG3v2xRemFxRszVHSfnjJNe9zu5X8duKgxjyLeaK"
267,true,"","CryptoVik",0,5,448,200.725047,"CTwsruptUccEtZGNxBDbuusHYxkBX3P6ndrxVjSG213y"
268,true,"","Solya",0,5,445,200.713478,"HwN6eoEe9N3kwHi66hpQDBMFPk6ASQGthWKPX5MZmisp"
269,true,"","Corgi-node_",0,5,434,200.723713,"G3x5eb53kUpp92FWiyqRWJ3Q6e9tH3dEjGDgDWYf6was"
270,true,"","METHOD_CREW_",0,5,411,200.725286,"BuqMbtUpT9DQTFmWqo3t629Am65Vw4SsgCoMksDsryQD"
271,true,"","Tokyo_0feeJito",0,5,393,200.623886,"FPwKd8WmeugZLZySCcr5RmqdVnQvJ5zRQRCy6tnkdLQF"
272,true,"","_The_Mandalorian_",0,5,391,200.722689,"7G4RfctwLLgqG4ZWfCirU8dfJd87mKQWgB4EHQRv8i7v"
273,true,"","Zemnoi_",0,5,390,200.720405,"6pEtDovpyd1zUMYPuNhMCPU37sUTEAtzzgoVVAh1G1JL"
274,true,"","Alien_0_Mev_rewards",0,5,372,200.72237,"HFTcVVrX93SJwYHAiiHAssb3c4zXqSsF4mNjg5arGPEj"
275,true,"","AndrewInUA",0,5,346,200.724986,"Av8EnYrPBnSJHK5e2wmTdnCpSy7nzmBgyFaUKSyLnBfe"
276,true,"","coyote.staking",0,5,278,200.710141,"HgozywotiKv4F5g3jCgideF3gh9sdD3vz4QtgXKjWCtB"
277,true,"","Dante_",0,5,223,200.6602,"DZKTNGR3r4Akj3G42ReZatKhkmgEXoZjk5Ed2tFwRyqm"
278,true,"","_Biweekly_Node_",0,5,95,200.712234,"91DHuNCQq3CjcUrhfjyL2JZgGZ9Xip2Ct1DVioZSeyMu"
279,true,"","NO_NAME",0,5,74,200.722222,"EWVSb1db8iCNzbH3sejdo3fkYhZAUqwz1LTjWdaSd7Cz"
280,true,"","DeepStake",0,5,69,200.72494,"DeepM3FDWaAb7o53rvyZk5YvHLG3FvDiVXJLRY78z51p"
281,true,"","Caesar_",0,5,62,200.720656,"HVKd2bgudV9HFFfng383zN6FK6rXUpziYX1YoxphkkPw"
282,true,"","Onii-chan",0,5,37,199.628956,"Uf7TePem6vihMBiRg2d1ivnoNtRapdATfe5o99NuZH6"
283,true,"","R2-D2_Validator_",0,6,400,200.723967,"HSZfYvEn8VnrBsR5Ner7iWWbUcRvLsv1EMeLndnbhPgY"
284,true,"","_To_The_Stars_",0,7,529,200.724105,"BxkAkLR2W3agWtjMXBNvhxmB8vsn7zhjNQcyfost99KY"
285,true,"","WinStake_Labs",0,7,482,200.724954,"2nhGaJvR17TeytzJVajPfABHQcAwinKoCG8F69gRdQot"
286,true,"","_Ice_Cream_0_fee",0,7,394,200.722382,"9jnYKtJoHKsR5XudQnvR9cXTxeorQf8C1wqZvU79govG"
287,true,"","Elysium_0_fee",0,7,391,200.720685,"As9NxA9bCfhrVLAFyGeWG5X5iLYPGhU3R7nLfX3tN6am"
288,true,"","Honeybee_Jito",0,7,372,200.724199,"FSyAsxcE7g8pSSEu5nx7Hkz44rMZiYio5Wz8Lszh3Nbi"
289,true,"","Stand_With_Ukraine",0,7,288,200.725241,"3DaPk6TdeGnEBwTR8fEyZSLkdayk6vZXrqGZhAgYK8BV"
290,true,"","_Butterfly_jito",0,7,223,200.723894,"FzaAiLVXh6xXAFCfJNfBVQVYJ884zWz3LZVVmC8iRgdP"
291,true,"","Rorschach",0,7,95,200.722827,"BP4XZG94R74uK5WgNewUa6uBcQGfmPtQnoVRpSYY31FV"
292,true,"","NuFi",0,8,617,200.724441,"2gDeeRa3mwPPtw1CMWPkEhRWo9v5izNBBfEXanr8uibX"
293,true,"","JStaking_0_fee_top_ret",0,8,617,200.68385,"8yjHdsCgx3bp2zEwGiWSMgwpFaCSzfYAHT1vk7KJBqhN"
294,true,"","Easy_2_Stake_0_Fees_ME",0,8,617,200.040027,"2jS8AX38m8F9C5juToW1FmTufEbb1DfDzZJj9HSJcWwo"
295,true,"","NO_NAME",0,8,597,200.527978,"C4bgengueVA9cRcprjutgu9XgvgoaaFnCqvpZaPy27xx"
296,true,"","rossi-mainnet",0,8,593,200.705161,"BJvrWSfonXnS2Km8iA9KLY6D6vS3GcsaUwUNPFBumTca"
297,true,"","Lifinity_Protocol",0,8,588,200.448252,"RoYFUUD7QD9aQ34UCMcwfye8dC5YvJeXz2J3mmoy5S4"
298,true,"","thugDAO_Validator",0,8,585,200.423528,"5N9r2ne7dPgHtzeHC5ETJ3DAueKQiXSU8KAmEZrrojT7"
299,true,"","GateOmega_SolCircl.app",0,8,583,200.712679,"BPKAfGkkzF5u1QRjjB1nWYYbPMUCMPJe1xZPmwEMNMCT"
300,true,"","Staking_kiwi_validator",0,8,583,200.540452,"3x9nibnhgBHWKMRiGnsXJELRBjviQpKyigfrXtKW27KJ"
301,true,"","Blockport",0,8,558,200.721211,"8n4pc4sCJtBeLfJdGyJn6EcZuhtfTiepRa9ExdJFdmEN"
302,true,"","_SolWave_0fee_Jito_MEV",0,8,551,200.724892,"9HiuHYVDnoQz7xdL2NFmZdv6S2jYNUQxGg7taDwrZ3gy"
303,true,"","Decibel",0,8,527,200.72295,"AiZSaHVtGpof7Ho4vpfz37PRagkG1hR9ZJWKzoGCXiWv"
304,true,"","ARCHER_0_commission_ME",0,8,525,200.724934,"8JpfpVyew5Y9cLQCHkt5gqT4vDZLL46ZknMbSThVjzrg"
305,true,"","stakely",0,8,522,199.256745,"2X7WoaXX9KPqNrNfvguhnwo3rjFPNsfw2t75fGjWRthz"
306,true,"","BONK_-_Powered_by_Jito",0,8,512,200.408883,"23U4mgK9DMCxsv2StC4y2qAptP25Xv5b2cybKCeJ1to3"
307,true,"","Marco_Polo_0_Fee_MEV",0,8,490,200.695831,"2VKu11f8zc3huqDQUN6WJTFpX32PgHpXXjf72P6YvYMd"
308,true,"","SolLana",0,8,485,200.710301,"GqDCbnafLmKkdqiqf278jDLXqjjZMB2sViZQtR82jPUf"
309,true,"","SOLrainDrops",0,8,440,200.725204,"EWARp8Syq8cTWGWHtP5LT9fKAn5GvXfSCH8LfAwpgQ6m"
310,true,"","Lucky_Stake",0,8,439,200.068672,"TiMxX1yasS4CiGyRcnn7sy9T2fvaNdFpkf8tFDhhDkG"
311,true,"","ex1arey_0_fee_MEV",0,8,427,200.565472,"FphFJA451qptiGyCeCN3xvrDi8cApGAnyR5vw2KxxQ1q"
312,true,"","Lemon_Tree_0_fee",0,8,393,200.672047,"Bat6DHawBwy8k4fqsrgkSMb33UWWCDyiXH9AUQBrWiGX"
313,true,"","GLADIATOR",0,8,392,200.725052,"C4iCqAQuheCTQYsVNxYE2rWWjBmq2UfAdivYDKLdR4ut"
314,true,"","_RED_FOX_MEV",0,8,391,200.722635,"5yRbBQY5ZKe7VcuuwCS8wVvMfcq41gNctbdhK781Joep"
315,true,"","WestSide_",0,8,391,200.718305,"CpgSfd6QUoBw1267rTtJoZhELqC5q7isKLojBifSbNEE"
316,true,"","Sugar_Free_0_",0,8,372,200.720418,"2EutAcbv7T8it6PfPQ7HbK2KFMnMC6anwkX6C3RifE5M"
317,true,"","Aurora_Validator",0,8,309,200.72434,"3V2xaccDpFib4DbTksdiveNDmiwpXBqSWyjSof3w1Bg7"
318,true,"","Solar_Station",0,8,251,200.724985,"8c9dYBdnCy5446dbf23ZyenuJRSDqATCXN6DXgKGErLw"
319,true,"","Alpha_MEV",0,8,250,199.382374,"A1pHASAZXuR9EWexFBY9wttgp5xgLfwPjZYP7748fm8e"
320,true,"","Glory_0_Commission_MEV",0,8,247,200.723121,"7cJB452VqXe5pM9f6YKcTziWmoHE9Tg4jNWTCpohFiAH"
321,true,"","Solstice",0,8,246,200.724743,"2E2JPuFhjkQvEJEeNGqVSwGLJa5GoFqabQTutGjg1bzw"
322,true,"","Piranha",0,8,237,200.724675,"8mhdbYU3PxALpTfDrdTYvk5obaGxL8ATQMvCLXW9SV2L"
323,true,"","Accountant_Validator",0,8,229,200.724289,"55Bp7VEw2WgTRNpK1diKKo9y29edeUm4kmzUaLUJn6t5"
324,true,"","Reflect_Validator",0,8,227,200.465078,"RFLCTDRBVZTEbXrCd92jnKghYeDJARb6ByK2JnPfQmH"
325,true,"","Han_SOLana_Wookiee_MEV",0,8,189,200.242555,"FVZLnRhj9Gjf77CtDFvh7jNu8avAnduJW5m365HrDLfD"
326,true,"","MightyMooseValidator",0,8,188,200.703128,"8Yq98CFAorqAc3CN7XtMVgKLrBc78wsBvjhAbFr4sNQ5"
327,true,"","SolGuardian",0,8,188,198.489268,"HcZvwZ83PfjrQDiq3GLHxisTs17aGURs6bJ2LwtmL4qv"
328,true,"","ParaFi_Technologies",0,8,164,200.556676,"parafiUS6h6oLhCFwhjvEmQJKw8pF1iXsxMJdTq46dS"
329,true,"","RSSA_Validator",0,8,121,200.725017,"rssaJ2iKcE9QWsFYRZr8Q66TQh5bRk9DxYrzxGMzWQr"
330,true,"","OmegaNode_Validator",0,8,111,200.723867,"omegahqefiV3bcrbwwx654NqiMrLVwDiewqnqekpNgo"
331,true,"","BONK",0,8,81,200.34103,"BoNKmNCGvoHS4CkKvYRnF21iEpUP827pZjhFGdA4t5as"
332,true,"","NO_NAME",0,8,79,200.502616,"4KK5zaTuRoFCGa7cjej7hjHXco7rnoZs7bCLdoRX6vQg"
333,true,"","Selex_Validator",0,8,75,200.725257,"SELEXm1aELCweknS2tsG6A4WivjVvgrTWn9doHNLj66"
334,true,"","SergPorto",0,9,617,200.238569,"43t4YbjyH2XCnifhBibxhzQEpcLrk7PFS9719DHMSFfA"
335,true,"","Sunshine",0,9,443,200.724271,"2P9ZYA4vBoBBr56hrEFTmrd5ctuz3r7wtvRYmbgk6jRL"
336,true,"","Nordic_Staking_0_fee_t",0,9,367,200.704548,"AsMpvJ3DZ2Ydu1WTRMAyMH4QjSLiUG39rKzfzvtE1bWr"
337,true,"","HaveMore",0,9,143,200.710009,"str4t8cca1qmHtdNkZVYUkkpyfAGbBQKE8MRQBFQLCx"
338,true,"","Birdeye_Plus",0,9,114,200.431655,"BirdeyeK5yooepHNNgaW2bGGDD2jmib4oSRFTHyELbZ1"
339,true,"","StakeITeasyHigh_APY_0_",0,9.9,600,200.595033,"vahMVcSS3v6uwyFormV7FDAUbQSHwmy6vUedp1P7L42"
340,true,"","SolanaBull_",0,9.9,316,200.723291,"CtvdyHYt8cMuGVHFarV2RADfoCdnrbd8e9jAsB225uMW"
341,true,"","Dragon_Trust_Stake",0,9.9,315,200.725002,"3BeharBd3j4sKQp7Qze27JLQLd9AEEwGTX9TC7dXYSNw"
342,true,"","Magnetic_0_fee_MEV",0,9.99,138,200.717813,"BVywdtWgb7q3PFTexiH9TTaLyh7HxLnBZSkQxedbbJCu"
343,true,"","Silas",0,10,617,200.725489,"9xsgKAU3pyKZZddPXdh5wLRqjdw2Fc93BL41JszhEpZz"
344,true,"","Dutzu",0,10,617,200.725466,"CcTtRsmLJEjqsv5iyfXSYwjaUJdfrRK7AU9cHMnQfTb3"
345,true,"","Skeleton_Validator",0,10,617,200.725436,"Ccw4n1JNzcjdEUTYorfZPATWHfmBKV7BHnJ8YDyzqh5s"
346,true,"","Pegasus_Validator",0,10,617,200.725383,"67joanjyAoVmb9nZLyX8p3Gx9tAxzXaUgHDe3kaUH4wf"
347,true,"","dreamstaker",0,10,617,200.725361,"9JdZLEKhA7k6SxRQ4cJT2Zh5JhRUBJGXcjTNwMtTwSiz"
348,true,"","OG_CJ",0,10,617,200.72524,"DWGupvBwXjUudG1fPqtcuw4qe6ByDzzLhnbr5z7RGWsL"
349,true,"","Moise",0,10,617,200.725215,"HW4zorvt6xDwhU36RqjcWNwU8YMj9tiqnAafBKW4cqV"
350,true,"","Valid_Blocks",0,10,617,200.725117,"FnRqe316RrxVBv85EzMgcuWaVLZYYuyEq9znJnSZAu55"
351,true,"","val37",0,10,617,200.725089,"CpuDNi3iVoHXbaT8gHpzKe6rqeBasoYjEKi21q7NRVJS"
352,true,"","Pension_Fund",0,10,617,200.725059,"D4ujBcx3Wwc6rHhx1DFdTZL7vfDJDE6Y2BvRfE8HovBF"
353,true,"","MV_0feeMEV",0,10,617,200.725044,"4BevYSucyVnLL6z1ybHh8KH5FnAhJCbX5gYhn5Dfz1FE"
354,true,"","El_Matador_de_Fees",0,10,617,200.724962,"9CJKNW77HfjZf2jrUpdecDub6a5cb1MtVFv7hrXAeVwb"
355,true,"","lesya",0,10,617,200.724909,"6LCpzSkg3Ud1SpCnsYtmByWiiW6tcjSPNmJQmFGQcwaL"
356,true,"","WALLE",0,10,617,200.724888,"FLWc77X8dKh5RdJe5xMFxry8kvSVUbo9G4MQ8hCAg5ve"
357,true,"","_SOLGirl_MEV_",0,10,617,200.724858,"ALp2GdA1eJV8vZHMHazCtTxNXe3BLUSco9LDASgjDs8R"
358,true,"","MetaPepe",0,10,617,200.724849,"7hMD4oMmGT4GsS4DfBKzJ75wSjDhgu2pvcazbvoKPrNs"
359,true,"","OranG3cluB",0,10,617,200.724735,"nSGZ3tv2UhskkPqiB666yDVj7PTi9qKgDqvjHyw5JgM"
360,true,"","_Dalek_-_exterminated_",0,10,617,200.724703,"Fx8ATrRvjMnmUCjjDaUFcyjhbLVPzZJicj32bDcraqBz"
361,true,"","Crusader_of_Salami",0,10,617,200.724615,"9Wmaz9VPpEnH67ZqrvYd9bcH66DtsGaEKcSQE1ac5wkf"
362,true,"","01000100_01100101_0110",0,10,617,200.724605,"J5AsxaHfWn6KpEcPRT9EZ9szvEMBQeHRe947UeaMPG3z"
363,true,"","Nam-dok-mai_stake-earn",0,10,617,200.724535,"GQiWnDYrzHMALWG9avt5FCu1wisAQHjGY5ve7GMBiPEe"
364,true,"","Viking_-_Nordic_Countr",0,10,617,200.724482,"ChB6C6dmNujAi79XtQLPKLL5SWdNLMShA7KKnrMMFF52"
365,true,"","instachelo_ALWAYS_Zero",0,10,617,200.724422,"D6uUDTEgXDf1yzLuQfFFCEKF9a2Ri5trFAWwaUpKB2ji"
366,true,"","_Purrfect_Validator_",0,10,617,200.724409,"Aho3hF8mqLmadyJdUFpoGidyo3fYAt3ALm2QpAo8wMX"
367,true,"","CyberAlex_MEV",0,10,617,200.724397,"cybi55ebub37HZW9YmRaLh59Lh3kqaLTsEBQwW6vFkC"
368,true,"","Captain_Alex",0,10,617,200.724288,"8RXYL85eGMyuUcBCMHt5owGvasySS4FYbmKTx4CqFkpe"
369,true,"","StakeBräu",0,10,617,200.724043,"BSNJGveGPVYzdt2bhTh3YfqbzWPH5Sq38zT1Br88Pn1N"
370,true,"","STAKR.space_MEV",0,10,617,200.72399,"E9hD3ikumJx1GVswDjnpCt6Uu4WG5mz1PDWCqdE5uhmo"
371,true,"","Buddha_Core",0,10,617,200.721239,"2xKovmftuWNTwCWGtw2Cc6aZovgMZyKaoKK68n1ZLmww"
372,true,"","mrknc",0,10,617,200.719779,"HVXXmNKkmDZbZwj74iL2Y9Wu4SyrchBoxAfFYVAktLrG"
373,true,"","Meyerbro_642_epochs",0,10,617,200.716477,"61QB1Evn9E3noQtpJm4auFYyHSXS5FPgqKtPgwJJfEQk"
374,true,"","Staker_Space",0,10,617,200.662596,"spcti6GQVvinbtHU9UAkbXhjTcBJaba1NVx4tmK4M5F"
375,true,"","CamiLLe_MEV_rewards",0,10,617,200.641593,"cami5ixFFZD3jLdX8Ef5tu8o21reSGoE3GpGRrQyP4z"
376,true,"","nodtech",0,10,617,200.494617,"AiBEt9kE8yZ4CnaLfTCGMp7Fg2wCtqhPTfvJ8D3zrLfu"
377,true,"","NodT",0,10,617,200.471597,"7U68WfpxJF5W1HjVQ2NCQr5EuKhNSvSRAnmWTk6225Jf"
378,true,"","Stakezilla",0,10,617,199.081595,"narPxmKTwkUxvcXhueccHT8xbE8og2Vb7NrLBm8kcrh"
379,true,"","JackpotJessicaInVegas",0,10,617,197.879118,"Arvv3uwEyDPKckw3wEFiCq9hgxMw8kawFU6doxFAWGYR"
380,true,"","Troix",0,10,616,200.723677,"8S1VXBgZvCsjgnRAMvxknx5BKT7APb8rFhyRVeeTx1SS"
381,true,"","Shmagr",0,10,616,200.721255,"BhwrctpZCQqwZHFHhgsnZkZG3btSwAg5aBtDPVDzQriG"
382,true,"","P-OPS_Team",0,10,615,200.544722,"popscoyTKVksa4TyTXw488b3vvFxM7qQEyTBeMQopKu"
383,true,"","Solid_State_Nodes",0,10,604,200.712087,"3CKKAoVi94EnfX8QcVxEmk8CAvZTc6nAYzXp1WkSUofX"
384,true,"","Lobster_Season",0,10,600,200.725118,"6pVZhUW9AZMMFuNVMUds8useZHB7VFT4vvxuA3B9JgW4"
385,true,"","mainnet_MHS_validator",0,10,600,200.724926,"4guS5XP2wgDWecZGgvN5UQmV8iywTrKGaA7kv9hj3tk7"
386,true,"","R2-D2_Autonomous_Solan",0,10,600,200.724725,"FJDmjm2bkR49AxtBvABQphrYwjdjB54BP4XCW7ht4E4M"
387,true,"","Obito",0,10,600,200.724177,"DCgEjpXK3CeHQQdiCtPdFJggzay2Ue3M7MzTW4Hn5sJi"
388,true,"","GERSIA",0,10,600,200.724155,"7HMHSdQkjDwz9Q5zAhEy83uzW3XHJchjdpMYapKXcKt5"
389,true,"","Solana_Compass_Solana_",0,10,595,200.55415,"CMPSSdrTnRQBiBGTyFpdCc3VMNuLWYWaSkE8Zh5z6gbd"
390,true,"","OUTSIDER",0,10,591,200.723615,"3XYpu62U669RoyiPwYykJfJZdkuo2dF3X6p4BBMFD7JH"
391,true,"","Sanderok",0,10,581,200.724702,"BmJrvjSqEnXC4wEAAQgscQMUWYjp9yTNW73nzZum4DmG"
392,true,"","OHara_Nodes",0,10,578,200.72219,"8Q7K2irCbYfEG5ZWyBceiytbL1u977gXqw7UaHZ55Awo"
